400.8910891089109, 0.004773269689737347
415.4455445544554, 0.01670644391408105
424.35643564356434, 0.059665871121718395
430.5940594059406, 0.13365155131264916
433.86138613861385, 0.20286396181384236
439.2079207920792, 0.40334128878281617
441.8811881188119, 0.6014319809069211
443.96039603960395, 0.7971360381861574
446.039603960396, 0.909307875894988
447.2277227722772, 0.9665871121718376
449.30693069306926, 0.9928400954653936
451.38613861386136, 0.9689737470167064
452.8712871287129, 0.9164677804295941
455.54455445544556, 0.7995226730310261
457.9207920792079, 0.5990453460620524
461.48514851485146, 0.40334128878281617
469.8019801980198, 0.20525059665871115
473.66336633663366, 0.1503579952267302
481.08910891089107, 0.07159904534606198
490.2970297029703, 0.02863961813842486
501.88118811881185, 0.007159904534606243
